Emotions,Path
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-02-01-16.wav
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-02-02-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-01-01-01-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-01-01-02-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-01-02-01-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-01-02-02-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-02-01-01-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-02-01-02-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-02-02-01-16.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_16/03-01-07-02-02-02-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-01-01-01-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-01-01-02-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-01-02-01-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-01-02-02-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-02-01-01-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-02-01-02-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-02-02-01-16.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_16/03-01-08-02-02-02-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-01-01-01-01-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-01-01-01-02-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-01-01-02-01-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-01-01-02-02-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-01-01-01-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-01-01-02-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-01-02-01-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-01-02-02-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-02-01-01-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-02-01-02-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-02-02-01-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_17/03-01-02-02-02-02-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-01-01-01-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-01-01-02-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-01-02-01-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-01-02-02-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-02-01-01-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-02-01-02-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-02-02-01-17.wav
happy,./input/ravdess-emotional-speech-audio/Actor_17/03-01-03-02-02-02-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-01-01-01-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-01-01-02-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-01-02-01-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-01-02-02-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-02-01-01-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-02-01-02-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-02-02-01-17.wav
sad,./input/ravdess-emotional-speech-audio/Actor_17/03-01-04-02-02-02-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-01-01-01-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-01-01-02-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-01-02-01-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-01-02-02-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-02-01-01-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-02-01-02-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-02-02-01-17.wav
angry,./input/ravdess-emotional-speech-audio/Actor_17/03-01-05-02-02-02-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-01-01-01-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-01-01-02-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-01-02-01-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-01-02-02-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-02-01-01-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-02-01-02-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-02-02-01-17.wav
fear,./input/ravdess-emotional-speech-audio/Actor_17/03-01-06-02-02-02-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-01-01-01-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-01-01-02-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-01-02-01-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-01-02-02-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-02-01-01-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-02-01-02-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-02-02-01-17.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_17/03-01-07-02-02-02-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-01-01-01-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-01-01-02-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-01-02-01-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-01-02-02-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-02-01-01-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-02-01-02-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-02-02-01-17.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_17/03-01-08-02-02-02-17.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-01-01-01-01-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-01-01-01-02-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-01-01-02-01-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-01-01-02-02-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-01-01-01-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-01-01-02-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-01-02-01-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-01-02-02-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-02-01-01-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-02-01-02-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-02-02-01-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_18/03-01-02-02-02-02-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-01-01-01-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-01-01-02-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-01-02-01-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-01-02-02-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-02-01-01-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-02-01-02-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-02-02-01-18.wav
happy,./input/ravdess-emotional-speech-audio/Actor_18/03-01-03-02-02-02-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-01-01-01-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-01-01-02-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-01-02-01-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-01-02-02-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-02-01-01-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-02-01-02-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-02-02-01-18.wav
sad,./input/ravdess-emotional-speech-audio/Actor_18/03-01-04-02-02-02-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-01-01-01-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-01-01-02-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-01-02-01-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-01-02-02-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-02-01-01-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-02-01-02-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-02-02-01-18.wav
angry,./input/ravdess-emotional-speech-audio/Actor_18/03-01-05-02-02-02-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-01-01-01-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-01-01-02-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-01-02-01-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-01-02-02-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-02-01-01-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-02-01-02-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-02-02-01-18.wav
fear,./input/ravdess-emotional-speech-audio/Actor_18/03-01-06-02-02-02-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-01-01-01-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-01-01-02-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-01-02-01-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-01-02-02-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-02-01-01-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-02-01-02-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-02-02-01-18.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_18/03-01-07-02-02-02-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-01-01-01-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-01-01-02-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-01-02-01-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-01-02-02-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-02-01-01-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-02-01-02-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-02-02-01-18.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_18/03-01-08-02-02-02-18.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-01-01-01-01-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-01-01-01-02-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-01-01-02-01-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-01-01-02-02-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-01-01-01-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-01-01-02-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-01-02-01-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-01-02-02-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-02-01-01-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-02-01-02-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-02-02-01-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_19/03-01-02-02-02-02-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-01-01-01-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-01-01-02-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-01-02-01-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-01-02-02-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-02-01-01-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-02-01-02-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-02-02-01-19.wav
happy,./input/ravdess-emotional-speech-audio/Actor_19/03-01-03-02-02-02-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-01-01-01-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-01-01-02-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-01-02-01-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-01-02-02-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-02-01-01-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-02-01-02-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-02-02-01-19.wav
sad,./input/ravdess-emotional-speech-audio/Actor_19/03-01-04-02-02-02-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-01-01-01-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-01-01-02-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-01-02-01-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-01-02-02-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-02-01-01-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-02-01-02-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-02-02-01-19.wav
angry,./input/ravdess-emotional-speech-audio/Actor_19/03-01-05-02-02-02-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-01-01-01-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-01-01-02-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-01-02-01-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-01-02-02-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-02-01-01-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-02-01-02-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-02-02-01-19.wav
fear,./input/ravdess-emotional-speech-audio/Actor_19/03-01-06-02-02-02-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-01-01-01-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-01-01-02-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-01-02-01-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-01-02-02-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-02-01-01-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-02-01-02-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-02-02-01-19.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_19/03-01-07-02-02-02-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-01-01-01-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-01-01-02-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-01-02-01-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-01-02-02-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-02-01-01-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-02-01-02-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-02-02-01-19.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_19/03-01-08-02-02-02-19.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-01-01-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-01-02-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-02-01-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-02-02-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-01-01-01-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-01-01-02-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-01-02-01-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-01-02-02-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-02-01-01-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-02-01-02-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-02-02-01-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_20/03-01-02-02-02-02-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-01-01-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-01-02-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-02-01-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-02-02-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-01-01-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-01-02-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-02-01-20.wav
happy,./input/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-02-02-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-01-01-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-01-02-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-02-01-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-02-02-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-01-01-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-01-02-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-02-01-20.wav
sad,./input/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-02-02-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-01-01-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-01-02-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-02-01-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-02-02-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-01-01-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-01-02-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-02-01-20.wav
angry,./input/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-02-02-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-01-01-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-01-02-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-02-01-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-02-02-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-01-01-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-01-02-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-02-01-20.wav
fear,./input/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-02-02-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-01-01-01-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-01-01-02-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-01-02-01-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-01-02-02-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-02-01-01-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-02-01-02-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-02-02-01-20.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_20/03-01-07-02-02-02-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-01-01-01-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-01-01-02-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-01-02-01-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-01-02-02-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-02-01-01-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-02-01-02-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-02-02-01-20.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_20/03-01-08-02-02-02-20.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-01-01-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-01-02-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-02-01-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-02-02-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-01-01-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-01-02-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-02-01-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-01-02-02-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-01-01-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-01-02-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-02-01-21.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_21/03-01-02-02-02-02-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-01-01-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-01-02-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-02-01-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-02-02-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-01-01-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-01-02-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-02-01-21.wav
happy,./input/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-02-02-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-01-01-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-01-02-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-02-01-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-02-02-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-01-01-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-01-02-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-02-01-21.wav
sad,./input/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-02-02-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-01-01-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-01-02-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-02-01-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-02-02-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-01-01-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-01-02-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-02-01-21.wav
angry,./input/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-02-02-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-01-01-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-01-02-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-02-01-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-02-02-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-01-01-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-01-02-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-02-01-21.wav
fear,./input/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-02-02-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-01-01-01-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-01-01-02-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-01-02-01-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-01-02-02-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-02-01-01-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-02-01-02-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-02-02-01-21.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_21/03-01-07-02-02-02-21.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-01-01-01-21.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-01-01-02-21.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-01-02-01-21.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_21/03-01-08-01-02-02-21.wav
